arm	seg	side	turn_id	addr	date	tier	reason	rank	in_deg	out_deg	seated	type	title
C	E60	old	11752	S15069/T650	2026-08-15	6	other	1365	0	0	0		measure+citation-edges: 92.8% carry a relation nothing reads
C	E60	old	11747	S15069/T646	2026-08-15	6	other	1366	0	0	0		design+settlement-architecture: five rulings settle the execution form
C	E60	old	11745	S15069/T645	2026-08-15	6	other	1367	0	0	0		ops+grilling-skill: the local install is shells without bodies
C	E60	old	11744	S15069/T644	2026-08-15	6	other	1368	0	0	0		design+milestone-scoring: edges stop deciding grades
C	E60	old	11742	S15069/T643	2026-08-15	6	other	1369	0	0	0		design+type-vocabulary: qualifiers dropped, and tacit consent deferred to hindsight
C	E60	old	11739	S15069/T641	2026-08-15	6	other	1370	0	0	0		measure+skip-rule: 10.3% skipped, and discuss survived the rule that threatened it
C	E60	old	11736	S15069/T640	2026-08-15	6	other	1371	0	0	0		delegate+skip-rule: the skip criterion and the final vocabulary went out together
C	E60	old	11734	S15069/T638	2026-08-15	6	other	1372	0	0	0		measure+type-vocabulary: the degenerate word is measure, not the trio
C	E60	old	11732	S15069/T637	2026-08-15	6	other	1373	0	0	0		measure+type-vocabulary: 85% clean, and the title word is not what the turn did
C	E60	old	11731	S15069/T636	2026-08-15	6	other	1374	0	0	0		delegate+type-vocabulary: the 11 words went out for a real labelling test
C	E60	old	11730	S15069/T635	2026-08-15	6	other	1375	0	0	0		design+type-vocabulary: write is cut, but not into implement
C	E60	old	11729	S15069/T634	2026-08-15	6	other	1376	0	0	0		design+type-vocabulary: chat was misnamed, not unused
C	E60	old	11727	S15069/T633	2026-08-15	6	other	1377	0	0	0		design+type-vocabulary: each word defined by its output, with boundaries only where they failed
C	E60	old	11726	S15069/T632	2026-08-15	6	other	1378	0	0	0		measure+type-vocabulary: slot load, and the alias that inflated measure
C	E60	old	11725	S15069/T631	2026-08-15	6	other	1379	0	0	0		measure+type-vocabulary: delegate is the only real gap, at 9%
C	E60	old	11723	S15069/T630	2026-08-15	6	other	1380	0	0	0		design+type-and-edges: four rulings on the extraction redesign
C	E60	old	11721	S15069/T628	2026-08-15	6	other	1381	0	0	0		measure+type-vocabulary: 82.7% of shaped titles resolve, and the misses split in half
C	E60	old	11719	S15069/T627	2026-08-15	6	other	1382	0	0	0		review+settlement-shape: the settlement pass is an SDK agent, not a one-shot call
C	E60	old	11718	S15069/T626	2026-08-15	6	other	1383	0	0	0		review+invalidation-semantics: reversal lives on the edge, not the tag
C	E60	old	11716	S15069/T625	2026-08-14	6	other	1384	0	0	0		fix+settlement-review: a cross-review found three more holes, all data-destructive
C	E60	old	11715	S15069/T624	2026-08-14	6	other	1385	0	0	0		ops+codex-routing: gpt-5.6 is unavailable under ChatGPT-account auth
C	E60	old	11713	S15069/T622	2026-08-14	6	other	1386	0	0	0	compact	/compact
C	E60	old	11709	S15069/T620	2026-08-14	6	other	1387	0	0	0		ops+merge-gate: 02 and 04 committed, the era gate was guarding three things
C	E60	old	11706	S15069/T619	2026-08-14	6	other	1388	0	0	0		fix+tag-namespace: the drafted topic needed its namespace and single-value semantics
C	E60	old	11702	S15069/T618	2026-08-14	6	other	1389	0	0	0		ops+delegation: 02 and 04 dispatched with ownership pinned across the shared file
C	E60	old	11700	S15069/T616	2026-08-14	6	other	1390	0	0	0		write+tickets: segment-grading re-split into six, numbered in dependency order
C	E60	old	11698	S15069/T615	2026-08-14	6	other	1391	0	0	0		implement+render-gate: title freed from the type column, spec revised to a review pass
C	E60	old	11690	S15069/T610	2026-08-14	6	other	1392	0	0	0		diagnose+settlement-schema: per-turn type has a draft going in and no slot coming back
C	E60	old	11687	S15069/T608	2026-08-14	6	other	1393	0	0	0		diagnose+timeline-render: pending titles are a render gate, not missing data
C	E60	old	11681	S15069/T606	2026-08-14	6	other	1394	0	0	0		write+tickets: segment-grading split four ways, rubric recovery kept as its own prefactor
C	E60	old	11679	S15069/T605	2026-08-14	6	other	1395	0	0	0		write+spec: segment-era grading, riding the settlement call that already runs
C	E60	old	11678	S15069/T604	2026-08-14	6	other	1396	0	0	0		measure+segment-render: era turns carry no grade, so in-segment milestones need a key
C	E60	old	11675	S15069/T603	2026-08-14	6	other	1397	0	0	0		research+timeline-render: milestones survive only in the legacy era, segments render bare
C	E60	old	11586	S15069/T601	2026-08-14	6	other	1398	0	0	0		measure+context-budget: post-compact floor 67K, six diagnostic turns added 149K
C	E60	old	11584	S15069/T599	2026-08-14	6	other	1399	0	0	0		measure+segment-quality: fixed content budget makes per-turn fidelity fall with arc length
C	E60	old	11443	S15069/T597	2026-08-12	6	other	1400	0	0	0		research+injection-caching: fixed PostToolUse bytes are cache-safe, cost is accumulation
C	E60	old	11440	S15069/T596	2026-08-12	6	other	1401	0	0	0		ops+release-verify: 0.10.0 live, previously-refused zero-tool turns take notes
C	E60	old	11435	S15069/T595	2026-08-12	6	other	1402	0	0	0	compact	/compact
C	E60	old	11406	S15069/T589	2026-08-12	6	other	1403	0	0	0		ops+ticket-06: retirement gated and committed; version bump blocked by design
C	E60	old	11395	S15069/T587	2026-08-12	6	other	1404	0	0	0		implement+single-home: contract moved to the tool description at 500 tokens
C	E60	old	11392	S15069/T584	2026-08-12	6	other	1405	0	0	0		review+instruction-diff: itemized what each discipline surface gained
C	E60	old	11387	S15069/T583	2026-08-12	6	other	1406	0	0	0		measure+instruction-cost: discipline text grew 1240 to 1640 tokens
C	E60	old	11385	S15069/T582	2026-08-12	6	other	1407	0	0	0		verify+ticket-04: discipline text inspected line-by-line, committed 44aa548
C	E60	old	11382	S15069/T581	2026-08-12	6	other	1408	0	0	0		design+skip-rules: deletion test added as the operational check
C	E60	old	11381	S15069/T580	2026-08-12	6	other	1409	0	0	0		design+skip-rules: user collapsed the taxonomy to one criterion
C	E60	old	11379	S15069/T579	2026-08-12	6	other	1410	0	0	0		design+skip-rules: bookkeeping example folded in; ticket 04 launched
C	E60	old	11378	S15069/T578	2026-08-12	6	other	1411	0	0	0		ops+ticket-03: gated, committed bdbae1b; ticket 05 launched on the two known gaps
C	E60	old	11376	S18993/T128	2026-08-12	6	other	1412	0	0	0		ops+mnemo: audited note ledger via timeline, all owed notes confirmed written
C	E60	old	11366	S15069/T576	2026-08-12	6	other	1413	0	0	0		ops+merge-gate: tickets 01+02 verified, seam-fixed, committed in three
C	E60	old	11364	S15069/T575	2026-08-12	6	other	1414	0	0	0		verify+ticket-02: spot-check clean; stranded collapses to the newest turn
C	E60	old	11358	S15069/T574	2026-08-12	6	other	1415	0	0	0		ops+delegation: tickets 01 and 02 dispatched to parallel Sonnet workers
C	E60	old	11357	S15069/T573	2026-08-12	6	other	1416	0	0	0		process+spec-review: Codex review stopped at round 2, spec frozen at Rev 3
C	E60	old	11353	S15069/T571	2026-08-12	6	other	1417	0	0	0		revise+spec: Rev 2 folded Codex round 1; payload discretion deleted outright
C	E60	old	11351	S15069/T570	2026-08-12	6	other	1418	0	0	0		verify+identity: cross-session guard confirmed live; my fail-open claim was stale
C	E60	old	11350	S15069/T569	2026-08-12	6	other	1419	0	0	0		review+codex-triage: three P1s verified, mechanical-command problem dissolves
C	E60	old	11347	S15069/T568	2026-08-12	6	other	1420	0	0	0		write+spec: note-prompt-clock spec and four tickets; Codex review dispatched
C	E60	old	11340	S15069/T563	2026-08-12	6	other	1421	0	0	0		design+note-ledger: subagent, slash-command, backstop edges settled
C	E60	old	11326	S15069/T559	2026-08-12	6	other	1422	0	0	0		design+note-injection: owed-address line designed, four gaps flagged
C	E60	old	11323	S15069/T558	2026-08-12	6	other	1423	0	0	0		diagnose+note-relief: the relief valve is starved by the notes it exists to prompt
C	E60	old	11292	S15069/T556	2026-08-11	6	other	1424	0	0	0	compact	/compact
C	E60	old	11269	S15069/T555	2026-08-11	6	other	1425	0	0	0		ops+release: shipped 0.9.11, the note-batching prompt release
C	E60	old	11265	S15069/T554	2026-08-11	6	other	1426	0	0	0		implement+note-rules: rewrote the note prompt around result-independence
C	E60	old	11261	S15069/T553	2026-08-11	6	other	1427	0	0	0		design+note-discipline: rule 3 bounds why a note-only batch opens, not how many
C	E60	old	11253	S15069/T552	2026-08-11	6	other	1428	0	0	0		measure+note-batching: result-independence heuristic runs backwards today
C	E60	old	11251	S15069/T551	2026-08-11	6	other	1429	0	0	0		review+note-batching-rules: assessed the user's three rules, rule 1 is the real fix
C	E60	old	11250	S15069/T550	2026-08-11	6	other	1430	0	0	0		review+insight-field: 11 of 15 era insights read cold, failures share one opening
C	E60	old	11247	S15069/T549	2026-08-11	6	other	1431	0	0	0		measure+note-batching: 35% of notes go alone, and the guidance causes it
C	E60	old	11233	S15069/T547	2026-08-11	6	other	1432	0	0	0	compact	/compact
C	E60	old	11217	S15069/T542	2026-08-11	6	other	1433	0	0	0		review+projection: reproduced five of Codex's eight defects on the render commit
C	E60	old	11206	S15069/T536	2026-08-11	6	other	1434	0	0	0		research+obs-render: verified the payload survey and settled the header/body projection
C	E60	old	11189	S15069/T529	2026-08-11	6	other	1435	0	0	0		ops+release: shipped 0.9.9 with the identity, truncation and budget work
C	E60	old	11188	S15069/T528	2026-08-11	6	other	1436	0	0	0		review+truncation-unification: verified and committed the one-truncator change
C	E60	old	11176	S15069/T520	2026-08-11	6	other	1437	0	0	0		review+cross-session: the guard's real exposure is foreign turns that still owe a note
C	E60	old	11175	S15069/T519	2026-08-11	6	other	1438	0	0	0		ops+codex-review: restated the work functionally and dispatched the review
C	E60	old	11173	S15069/T518	2026-08-11	6	other	1439	0	0	0		review+release-hygiene: user asks what landed, exposing a bundled commit
C	E60	old	11172	S15069/T517	2026-08-11	6	other	1440	0	0	0		implement+note-budget: shipped the budget receipt, word-boundary cuts, and the writing rules
C	E60	old	11167	S15069/T514	2026-08-11	6	other	1441	0	0	0		measure+render-window: only the first sentence of a note survives default truncation
C	E60	old	11166	S15069/T513	2026-08-11	6	other	1442	0	0	0		measure+note-length: notes ran 2.5x over the stated content budget
C	E60	old	11163	S15069/T510	2026-08-11	6	other	1443	0	0	0		ops+0.9.8-verify: post-reload health check; cross-session guard is inert live
C	E60	old	11162	S15069/T509	2026-08-11	6	other	1444	0	0	0	compact	/compact
C	E60	old	11160	S15069/T508	2026-08-11	6	other	1445	0	0	0		ops+release: shipped 0.9.8, the write-path release
C	E60	old	11158	S15069/T506	2026-08-11	6	other	1446	0	0	0		implement+note-guards: landed the three write guardrails, dispatched the unified review
C	E60	old	11157	S15069/T505	2026-08-11	6	other	1447	0	0	0		design+note-guards: settled the caller-identity design from CC source, dispatched implementation
C	E60	old	11156	S15069/T504	2026-08-11	6	other	1448	0	0	0		ops+identity-probe: user authorized running the session-id probe
C	E60	old	11155	S15069/T503	2026-08-11	6	other	1449	0	0	0		design+note-guards: user specifies three write guardrails and asks about session capture
C	E60	old	11152	S15069/T500	2026-08-11	6	other	1450	0	0	0		research+note-identity: the MCP process names a different session than mnemo does
C	E60	old	11151	S15069/T499	2026-08-11	6	other	1451	0	0	0		ops+release: shipped 0.9.7, the read-path release
C	E60	old	11149	S15069/T497	2026-08-11	6	other	1452	0	0	0		fix+render-review: triaged Codex's 4 findings, fixed a real note-content leak
C	E60	old	11148	S15069/T496	2026-08-11	6	other	1453	0	0	0		review+render-legend: dispatched Codex on the two unpushed read-path commits
C	E60	old	11142	S15069/T490	2026-08-11	6	other	1454	0	0	0		measure+render-survey: swept the other views for the same per-field waste
C	E60	old	11141	S15069/T489	2026-08-11	6	other	1455	0	0	0		review+render-waste: user flags the per-line replay pointer as token waste
C	E60	old	11140	S15069/T488	2026-08-11	6	other	1456	0	0	0		research+recall-obs: checked whether recall surfaces observation detail
C	E60	old	11139	S15069/T487	2026-08-11	6	other	1457	0	0	0		feedback+working-mode: user makes discussion the default until told to act
C	E60	old	11138	S15069/T486	2026-08-11	6	other	1458	0	0	0		design+observation-pipeline: user states the target, survey finds a queue to nowhere
C	E60	old	11129	S15069/T479	2026-08-11	6	other	1459	0	0	0	compact	/compact
C	E60	old	11019	S15069/T466	2026-08-10	6	other	1460	0	0	0	compact	/compact
C	E60	old	10983	S15069/T455	2026-08-10	6	other	1461	0	0	0	fix	Root cause: lock contention on cold-start miscast as hook failure
C	E60	old	10876	S15069/T454	2026-08-09	6	other	1462	0	0	0	compact	/compact
C	E60	old	10873	S15069/T451	2026-08-09	6	other	1463	0	0	0	research	No cross-session send: SendMessage only reaches this session's subagent tree
C	E60	old	10863	S15069/T441	2026-08-09	6	other	1464	0	0	0	compact	/compact
C	E60	old	10848	S15069/T428	2026-08-09	6	other	1465	0	0	0	compact	/compact
C	E60	old	10835	S15069/T426	2026-08-09	6	other	1466	0	0	0	research	Interrupted: response to "发布" command misattached (4th misattachment recurrence)
C	E60	old	10804	S15069/T409	2026-08-09	6	other	1467	0	0	0	compact	/compact
C	E60	old	10797	S15069/T406	2026-08-09	6	other	1468	0	0	0	delegate	Dispatched Codex review for pressure-relief batch; 5 tasks in flight
C	E60	old	10794	S15069/T405	2026-08-09	6	other	1469	0	0	0	implement,review	Merged ticket 06; found FTS status-leak and citation-migration gaps
C	E60	old	10788	S15069/T400	2026-08-09	6	other	1470	0	0	0	research	Explained note-writing timing: never proactive, always piggybacked on a reminder
C	E60	old	10784	S15069/T397	2026-08-09	6	other	1471	0	0	0	discuss	Explained claim-time tradeoff: sacrifice permanent pending vs unblock the window
C	E60	old	10783	S15069/T396	2026-08-09	6	other	1472	0	0	0	research	Explained straggler+claim mechanics via worked example (S9001/S9100)
C	E60	old	10777	S15069/T390	2026-08-09	6	other	1473	0	0	0	review	Confirmed: sessionEnd never triggers settlement, cost is per-turn amortized
C	E60	old	10776	S15069/T389	2026-08-09	6	other	1474	0	0	0	research	Explained: subagent gets open-segment list injected, not self-discovered
C	E60	old	10775	S15069/T388	2026-08-09	6	other	1475	0	0	0	ops	Verified 0.9.0 activation: P1 note-taking loop live end-to-end
C	E60	old	10773	S15069/T387	2026-08-08	6	other	1476	0	0	0	compact	/compact
C	E60	old	10756	S15069/T381	2026-08-08	6	other	1477	0	0	0	review	Disposed ticket 03 review: found real aging/reminder/lock bugs
C	E60	old	10745	S15069/T377	2026-08-08	6	other	1478	0	0	0	review,fix	Disposed Codex cross-review: 2 ACs added, new ticket 10 opened
C	E60	old	10742	S15069/T375	2026-08-08	6	other	1479	0	0	0	delegate	Dispatched 2 Opus workers to implement tickets 01 and 02 in parallel
C	E60	old	10738	S15069/T371	2026-08-08	6	other	1480	0	0	0	discuss	Explained S/T-format rationale; walked through main agent's full experience
C	E60	old	10735	S15069/T368	2026-08-08	6	other	1481	0	0	0	research	Thirteenth recurrence: stale edge-provenance response misattached (rolled back)
C	E60	old	10315	S15069/T319	2026-08-05	6	other	1482	0	0	0	discuss	Proposed sparse event-stream model to replace per-turn memory
C	E60	old	10079	S15069/T181	2026-08-03	6	other	1483	0	0	0	research	Confirmed codex review model: gpt-5.6-luna at max reasoning effort
